LOAN;MORTDUE;VALUE;REASON;JOB;YOJ;DEROG;DELINQ;CLAGE;NINQ;CLNO;BAD
12100;105104;144712;HomeImp;ProfExe;13;0;0;129.51880811;5;22;0
12100;85121;113744;DebtCon;ProfExe;0;0;2;139.48533969;0;34;0
12100;18728;34443;DebtCon;Mgr;9;0;0;117.64828293;0;10;0
12100;55147;72553;DebtCon;Other;0;0;0;229.40617542;0;10;0
12100;48149;74539;DebtCon;ProfExe;17;0;0;200.03256163;0;15;0
12200;61929;83102;HomeImp;Office;14;0;0;238.52492741;1;32;0
12200;110088;137794;DebtCon;ProfExe;3;0;0;251.15189185;1;46;0
12200;57785;72971;DebtCon;Other;2;0;0;166.89946021;1;16;0
12200;67474;88473;DebtCon;Other;2;0;0;234.77599668;3;26;0
12200;136866;162906;HomeImp;ProfExe;4;0;0;427.92359149;0;43;0
12200;80336;102618;HomeImp;ProfExe;2;0;0;79.730260623;2;19;0
12200;97000;109800;HomeImp;ProfExe;5;0;0;152.13333333;3;33;1
12200;91000;114053;DebtCon;Other;11;0;0;173.5;0;27;0
12200;206613;232176;HomeImp;ProfExe;10;0;1;237.31576972;0;22;0
12200;45095;64736;DebtCon;Other;9;0;0;249.67377106;0;18;0
12200;70722;81760;DebtCon;Other;0;0;0;219.78527278;3;26;0
12200;199232;229929;HomeImp;ProfExe;11;0;0;223.43811683;0;21;0
12200;82904;125057;DebtCon;Office;8;0;0;131.6590526;1;21;0
12200;61302;90873;DebtCon;Other;2;0;0;35.973541612;1;4;0
12200;27118;87982;HomeImp;ProfExe;19;0;0;232.23699614;0;11;0
12200;53242;70400;DebtCon;Other;14;0;0;169.93066352;0;18;1
12200;57112;76050;DebtCon;Other;1;0;0;235.22926877;0;9;0
12200;90154;110479;DebtCon;ProfExe;9;0;0;196.92640591;2;37;0
12200;86775;111572;DebtCon;ProfExe;0;1;1;138.61008049;1;33;0
12300;79838;85209;DebtCon;ProfExe;8;0;0;173.83862388;0;11;0
12300;89333;106107;HomeImp;Other;19;0;0;120.25788605;3;24;0
12300;24552;48278;DebtCon;Other;0;0;0;171.07510456;0;16;1
12300;61253;85825;DebtCon;Sales;5;0;0;130.02625897;0;34;0
12300;48866;73023;HomeImp;Office;11;3;1;251.62906201;1;29;0
12300;48238;66603;HomeImp;Office;6;0;1;80.38898294;1;11;1
12300;69499;104045;DebtCon;Other;8;0;0;219.09048911;0;20;0
12300;60200;77079;HomeImp;Office;13;0;0;242.24413818;1;32;0
12300;78000;101200;HomeImp;Other;0.4;0;0;145.06666667;1;19;1
12300;49800;64000;DebtCon;ProfExe;23;0;2;232.33333333;3;17;1
12300;114457;144284;DebtCon;ProfExe;1;0;0;252.6592531;0;45;0
12300;52622;64407;DebtCon;Other;0;0;0;191.0774254;1;13;0
12300;152274;177940;HomeImp;Office;4;0;0;196.87675772;0;56;0
12300;27859;48393;HomeImp;Other;10;0;0;82.760160333;0;3;0
12300;90006;121122;DebtCon;Office;9;0;0;133.49754075;1;21;0
12300;81590;90050;DebtCon;Mgr;6;0;0;136.7467587;1;26;0
12300;35651;59795;HomeImp;Other;22;0;0;118.65306415;0;23;0
12300;50441;56656;DebtCon;Office;1;0;0;186.45101665;0;21;0
12300;102908;124217;HomeImp;ProfExe;9;0;0;159.99402639;2;31;0
12300;141020;157511;HomeImp;ProfExe;4;0;1;403.74892984;0;43;0
12300;92573;119325;DebtCon;ProfExe;2;1;2;157.6206429;0;33;0
12300;68024;78800;DebtCon;Sales;7;0;0;125.50405141;0;35;0
12300;64265;90956;DebtCon;Other;10;0;1;233.15612479;0;32;1
12400;132894;198168;HomeImp;Office;0;0;1;355.1639113;0;16;0
12400;80510;97548;HomeImp;ProfExe;1;0;0;74.404263327;1;19;0
12400;137927;160566;HomeImp;ProfExe;6;0;1;436.75177987;0;42;0
12400;45604;65501;DebtCon;Other;9;0;1;70.337530564;1;24;1
12400;26768;52411;HomeImp;Other;0;0;0;253.31804334;0;11;0
12400;203902;234454;HomeImp;ProfExe;9;0;0;213.45544748;0;22;0
12400;16375;36672;DebtCon;Mgr;8;0;0;120.67492799;0;11;0
12400;49264;57923;DebtCon;Other;0;0;0;182.00104146;2;13;0
12400;36034;62953;DebtCon;ProfExe;9;0;0;262.07934525;0;16;0
12400;115902;146813;DebtCon;ProfExe;1;0;0;288.46762658;0;45;0
12400;115004;144760;DebtCon;ProfExe;2;0;0;279.5221733;1;46;0
12400;57105;74582;DebtCon;Other;12;0;0;134.03176787;0;20;1
12400;50573;84008;DebtCon;Other;15;1;0;76.042086926;0;7;1
12400;24769;87665;HomeImp;ProfExe;21;0;0;238.38276937;0;11;0
12400;83018;96637;DebtCon;Other;2;0;0;95.902131333;2;32;0
12500;93538;118369;DebtCon;ProfExe;0;0;1;132.82371179;0;33;0
12500;37562;57081;HomeImp;Other;22;0;1;129.48684395;0;23;0
12500;69117;101503;HomeImp;ProfExe;13;0;7;145.95301782;0;36;1
12500;10035;61897;HomeImp;Other;6;1;1;368.73779632;0;21;0
12500;83276;129116;DebtCon;Office;7;0;0;138.68795496;0;22;0
12500;57294;66615;DebtCon;Other;3;0;1;321.38758675;0;9;0
12500;101047;118913;HomeImp;Office;2;0;0;156.60549165;1;22;0
12500;56960;69014;DebtCon;Other;4;0;0;307.63666403;0;10;0
12500;83924;100114;HomeImp;ProfExe;0;0;0;71.304197606;1;20;0
12500;79900;94660;DebtCon;Mgr;19;0;0;252.34969818;10;24;0
12500;41000;64680;DebtCon;Other;2;0;0;70.9;3;30;1
12500;41301;60000;DebtCon;Other;2;0;0;77.233333333;0;12;1
12500;55000;75393;DebtCon;Other;0.75;0;1;113.03333333;1;16;1
12500;71582;93400;DebtCon;Other;6;3;0;74.066666667;1;21;0
12500;53060;67500;DebtCon;Office;16;0;5;183.63333333;0;15;1
12500;69192;105300;DebtCon;Mgr;4;0;0;282.03333333;1;23;1
12500;62000;102600;HomeImp;Other;10;2;6;226.43333333;4;42;1
12500;50097;73846;DebtCon;Other;1;0;0;267.86545832;0;20;0
12500;77792;100812;DebtCon;ProfExe;10;2;0;182.9569956;1;29;0
12500;53354;79893;HomeImp;Office;10;2;0;249.43595428;1;29;0
12500;66163;83727;DebtCon;Office;4;1;2;176.93524748;3;30;0
12500;81865;101048;DebtCon;Other;1;0;0;147.40222744;0;23;0
12500;17659;31843;DebtCon;Office;7;0;1;107.74109478;0;16;0
12500;55228;66569;DebtCon;Mgr;3;0;0;198.81516721;1;17;0
12500;77937;89710;DebtCon;Mgr;19;0;0;223.5874152;10;24;0
12500;56791;72974;HomeImp;Other;29;0;3;182.0664052;0;24;0
12600;71370;90316;HomeImp;Office;26;0;0;162.3574415;2;14;0
12600;84933;110253;DebtCon;ProfExe;8;0;0;192.42260626;1;37;0
12600;80612;93802;DebtCon;Mgr;5;0;0;141.61314558;2;26;0
12600;68800;86000;DebtCon;Mgr;3;2;1;202.86666667;8;26;1
12600;41169.82;57000;DebtCon;Other;5.5;1;0;98.433333333;10;18;1
12600;83921;90876;DebtCon;Other;3;0;0;106.93739665;1;32;0
12600;45633;77578;DebtCon;ProfExe;19;0;0;209.72551959;0;15;0
12600;103946;113900;DebtCon;Other;17;0;2;194.35993932;1;16;0
12600;125688;198602;HomeImp;Office;0;0;1;344.7479335;0;16;0
12600;67860;103426;DebtCon;Other;9;0;0;202.15263385;0;20;0
12600;25000;37882;HomeImp;Other;8.8;0;0;87.2;2;12;0
12600;48983;65000;DebtCon;Other;5;1;0;58.7;7;23;1
12600;55415;74307;HomeImp;Other;29;1;2;198.8467209;0;23;0
12600;58247;72189;HomeImp;Other;30;0;3;198.24317597;0;23;0
12600;100590;138649;HomeImp;ProfExe;14;0;0;138.16470464;4;22;0
12600;85335;97094;DebtCon;Other;2;0;0;116.08660902;1;32;0
12600;83552;107186;HomeImp;Other;21;0;0;128.66024536;4;24;0
12600;37699;59874;HomeImp;Other;22;0;0;114.23595157;0;23;0
12600;76002;94236;DebtCon;Other;11;0;0;164.76230423;5;21;0
12600;49986;67896;DebtCon;Mgr;3;0;0;190.1599072;1;17;0
12700;204038;230920;HomeImp;ProfExe;10;0;0;242.91289344;0;22;0
12700;79448;91004;DebtCon;Mgr;20;0;0;227.50739015;10;23;0
12700;149272;176467;HomeImp;Office;7;0;0;191.90446359;1;55;0
12700;29471;48362;HomeImp;Other;9;0;0;79.902871414;0;4;0
12700;72760;83604;DebtCon;Office;6;2;3;189.9194249;3;29;0
12700;79383;107590;DebtCon;Other;5;0;0;78.299273534;2;14;0
12700;30428;47387;DebtCon;ProfExe;2;0;0;164.49002127;0;36;1
12700;58293;82594;DebtCon;Office;13;0;0;105.05041496;0;23;0
12700;27459;38577;HomeImp;Mgr;16;0;0;72.329572042;0;9;0
12700;77068;98436;HomeImp;ProfExe;7;0;1;148.28809958;0;34;0
12700;130867;201245;HomeImp;Office;0;0;1;340.79534444;0;15;0
12700;61840;73541;DebtCon;ProfExe;1;0;0;157.89244671;2;35;0
12700;79898;101989;DebtCon;ProfExe;9;2;0;214.99645978;1;29;0
12700;60122;93741;DebtCon;Other;0;0;0;38.334923849;1;3;0
12700;72164;104220;DebtCon;Office;10;0;0;165.4307821;0;13;0
12700;48139;64842;DebtCon;Other;0;1;0;192.47915219;2;13;0
12700;9038;65969;HomeImp;Other;7;1;1;346.58010279;0;22;0
12700;59440;88690;DebtCon;Other;0;0;0;129.15261505;3;11;0
12700;53199;82567;HomeImp;Other;3;0;1;185.32503543;0;13;0
12700;58606;83010;DebtCon;Other;1;0;0;125.32588539;3;11;0
12700;107653;129752;HomeImp;ProfExe;8;0;0;181.0272753;2;32;0
12700;37346;53511;HomeImp;Other;23;0;0;136.95694068;0;22;0
12800;99160;114619;HomeImp;Office;2;0;0;142.2125619;0;22;0
12800;66293;92423;HomeImp;Office;27;0;0;169.72388834;1;14;0
12800;117391;210072;HomeImp;ProfExe;1;0;0;136.6209694;1;14;0
12800;54546;62906;DebtCon;Mgr;3;0;0;175.51987453;1;16;0
12800;49349;70078;DebtCon;Other;9;0;0;240.90805914;0;17;0
12800;56516;78392;HomeImp;Other;0;0;1;195.72332191;0;13;0
12800;40932;72172;DebtCon;Other;20;0;0;162.04401039;0;16;1
12800;100241;113073;DebtCon;Other;17;0;1;197.27367923;1;15;0
12800;73624;103213;DebtCon;Other;10;0;0;201.65084421;0;20;0
12800;206527;227737;HomeImp;ProfExe;11;0;0;225.20132562;0;22;0
12800;54151;83828;DebtCon;Other;13;0;0;132.16026989;0;16;1
12800;81030;100333;DebtCon;Mgr;11;0;1;80.148943035;4;29;1
12800;48437;65311;DebtCon;Other;0;1;0;260.55523624;0;21;0
12800;111000;124500;DebtCon;Sales;7;1;0;203.9;2;40;1
12800;76783;95007;DebtCon;Mgr;6;0;0;140.97202234;2;26;0
12800;58592;87002;DebtCon;Office;13;0;0;139.53084276;0;24;0
12800;11986;48309;HomeImp;Office;23;0;0;265.2270609;0;20;0
12800;46043;62531;DebtCon;Other;4;0;0;183.98210054;0;13;0
12800;42801;51123;HomeImp;Other;23;0;1;127.83966204;0;22;0
12800;91040;114331;DebtCon;Other;12;0;0;175.87735007;0;26;0
12800;71531;87256;HomeImp;Office;26;0;0;167.1637357;1;14;0
12800;75139;105289;HomeImp;ProfExe;8;0;0;151.85116589;0;35;0
12800;77318;97616;DebtCon;Mgr;6;0;0;125.53480182;2;27;0
12800;85251;114023;DebtCon;ProfExe;1;1;2;143.68279591;0;33;0
12800;79151;110583;DebtCon;Other;4;0;0;79.371384496;1;13;0
12800;29100;39264;HomeImp;Other;7;0;0;93.395002466;2;12;0
12800;81694;101680;DebtCon;Other;0;0;0;159.35410405;1;22;0
12800;68729;90127;HomeImp;Office;23;0;0;163.98927891;1;14;0
12900;69770;87000;DebtCon;Other;6;0;0;201.93333333;3;19;0
12900;64245;83823;DebtCon;Office;13;0;0;246.8377195;3;36;0
12900;39401;53758;HomeImp;Other;22;0;0;118.64637517;0;23;0
12900;105638;112608;DebtCon;Other;17;0;2;208.30688217;2;16;0
12900;59191;72716;DebtCon;Other;2;0;0;175.17044098;1;17;0
12900;29891;76571;HomeImp;Other;2;0;0;29.058670234;3;11;1
12900;151991;179521;HomeImp;Office;6;0;0;186.8053299;0;55;0
12900;102905;117694;HomeImp;Office;1;0;0;137.14247311;1;21;0
12900;92734;114285;HomeImp;Mgr;11;0;0;236.05277279;0;24;0
12900;87270;97929;HomeImp;ProfExe;0;0;0;65.107496541;1;20;0
12900;90646;100744;HomeImp;Other;19;0;0;141.20846058;3;23;0
12900;67038;110955;DebtCon;Office;9;0;0;147.19741366;0;12;0
12900;89510;102628;HomeImp;Other;20;0;0;117.85717268;3;24;0
12900;46266;62000;DebtCon;Other;7;0;0;77.133333333;5;18;1
12900;83886;100782;HomeImp;ProfExe;5;0;0;115.07618603;1;27;0
12900;31498;42695;HomeImp;Mgr;14;0;0;55.021588949;0;9;0
12900;149297;177044;HomeImp;Office;4;0;0;205.8739212;0;56;0
12900;117900;143433;DebtCon;Mgr;6;0;0;227.93289343;0;35;1
12900;55673;64582;DebtCon;Other;4;0;0;163.41663166;0;14;0
12900;88304;122178;DebtCon;Office;10;0;0;223.45485481;0;12;0
12900;50636;57838;DebtCon;Other;0;1;0;187.82532332;1;13;0
12900;52353;62740;DebtCon;Other;2;0;0;167.51551603;0;13;0
12900;89492;110007;HomeImp;ProfExe;10;0;2;169.19198431;0;28;0
12900;19688;77998;DebtCon;ProfExe;20;0;2;407.26116688;0;12;0
12900;70167;90812;HomeImp;Office;25;0;0;177.0806266;2;13;0
12900;45215;66162;DebtCon;Other;4;0;0;170.76451694;0;14;0
12900;56957;73181;HomeImp;Other;29;1;3;179.09616602;1;23;0
12900;56798;71364;DebtCon;Other;1;0;0;225.58576305;0;9;0
12900;61031;71550;HomeImp;Other;28;0;2;178.08725678;0;23;0
12900;18106;37881;DebtCon;Mgr;8;0;0;134.38410886;0;10;0
13000;64499;86000;HomeImp;Other;1;0;0;109.4;0;19;1
13000;15374;59309;HomeImp;Other;6;2;0;355.13122911;1;21;0
13000;81972;102295;HomeImp;ProfExe;5;0;0;107.42060929;0;26;0
13000;61509;77065;DebtCon;Other;6;0;0;172.8544902;2;17;0
13000;80587;110064;DebtCon;Other;6;0;0;85.009196731;1;13;0
13000;72931;96803;DebtCon;Other;6;0;0;208.67289177;2;18;0
13000;29461;49326;HomeImp;ProfExe;11;0;0;171.59766853;1;8;1
13000;78766;106450;HomeImp;ProfExe;6;0;0;107.95131167;0;26;0
13000;49268;72430;DebtCon;ProfExe;19;0;0;192.36447464;0;15;0
13000;39386;53149;DebtCon;Other;4;0;0;110.4779566;1;16;0
13000;67395;94355;DebtCon;Office;8;0;0;214.48449255;3;28;0
13000;53951;70095;HomeImp;Other;28;0;3;212.38692445;1;24;0
13000;96172;112123;DebtCon;ProfExe;14;0;0;181.89180444;1;18;0
13000;88614;116994;HomeImp;ProfExe;13;0;2;188.8241991;0;28;0
13000;16913;48587;HomeImp;Office;23;0;0;264.9921562;0;20;0
13000;125969;144076;DebtCon;Other;4;0;0;110.19319627;2;30;1
13000;70000;90704;DebtCon;Other;15;0;3;142.16666667;0;37;1
13000;34000;65000;HomeImp;Other;4.5;0;1;148.5;2;24;1
13000;38200;64764;HomeImp;ProfExe;4;0;0;211.06666667;3;18;0
13000;6793;47700;DebtCon;ProfExe;4;0;0;304.36666667;0;16;0
13000;61612;99132;HomeImp;ProfExe;8;0;0;262.73333333;1;12;0
13000;20200;37245;DebtCon;ProfExe;21;0;1;199.9;2;16;0
13000;7200;24869;HomeImp;Other;0.7;9;1;193.8;0;9;1
13000;41193;58000;DebtCon;Other;18;3;2;66.933333333;4;7;1
13000;43744;60000;DebtCon;Self;22;0;1;21.266666667;1;15;1
13000;94941;120000;DebtCon;ProfExe;0.1;0;0;132.86666667;0;21;1
13000;137618;159000;DebtCon;ProfExe;9;2;6;106.53333333;6;37;1
13000;177000;200000;DebtCon;Mgr;3;0;2;195.83333333;1;50;1
13000;60000;86400;DebtCon;Other;12;0;2;149.16666667;0;28;1
13000;152029;173750;HomeImp;ProfExe;20;0;0;19.333333333;7;5;1
13000;26863;44218;HomeImp;Other;10;0;0;92.99959341;2;11;0
13000;110094;145807;DebtCon;ProfExe;2;0;0;285.27593467;0;45;0
13000;66014;85528;DebtCon;Office;4;2;3;185.64499392;2;30;0
13000;61865;72045;DebtCon;ProfExe;0;0;0;172.69668464;2;34;0
13000;44875;57713;DebtCon;Other;0;1;0;184.99032439;1;12;0
13000;110097;210595;HomeImp;ProfExe;3;0;0;122.63869991;0;15;0
13000;80277;106799;DebtCon;Other;3;0;0;67.111665924;2;14;0
13100;48153;70059;DebtCon;Other;11;0;0;242.6505336;0;18;0
13100;70878;86743;DebtCon;ProfExe;10;0;0;174.88174385;0;11;0
13100;74832;98616;HomeImp;ProfExe;6;0;0;101.36228964;1;26;0
13100;59608;72561;HomeImp;Other;30;1;2;195.53871125;1;24;0
13100;69259;75149;DebtCon;Office;11;0;0;240.41029194;3;37;0
13100;64897;81598;DebtCon;Sales;7;0;0;130.64846835;0;34;0
13100;22422;34800;HomeImp;Office;2.6;2;0;93.3;1;3;1
13100;82411;103833;HomeImp;Other;21;0;0;135.86303837;4;24;0
13100;70368;87407;DebtCon;Other;2;0;0;232.99471273;3;26;0
13100;50552;59889;DebtCon;Other;4;0;0;178.61236257;0;13;0
13100;73987;106557;DebtCon;Office;9;0;0;149.45252906;1;13;0
13100;97287;123281;DebtCon;Other;9;0;0;162.99374391;0;26;0
13100;59460;72387;HomeImp;Other;29;1;2;182.18178223;0;24;0
13100;54000;74750;DebtCon;Other;14;1;0;92.4;0;9;1
13100;58039;68558;HomeImp;Other;29;1;2;184.88001057;1;23;0
13200;155478;183646;HomeImp;Office;5;0;0;196.24137089;1;55;0
13200;70069;88303;DebtCon;Other;3;0;0;240.8560165;2;25;0
13200;69195;79252;DebtCon;Office;13;0;0;248.78813035;3;37;0
13200;69697;91722;HomeImp;Office;24;1;0;183.52372929;1;14;0
13200;58549;81381;DebtCon;Office;13;0;0;94.687106657;0;24;0
13200;15346;30809;DebtCon;Office;7;0;1;89.652536093;0;16;0
13200;65997;88000;DebtCon;Other;2;0;0;113.23333333;2;25;1
13200;93254;125738;HomeImp;Mgr;3;0;3;156.54545124;0;25;0
13200;22270;38437;DebtCon;Office;5;0;1;107.77338665;0;17;0
13200;77241;112904;DebtCon;Other;5;0;0;68.549045013;2;14;0
13200;81654;114333;DebtCon;Other;5;0;0;97.962961658;1;13;0
13200;71775;80480;DebtCon;Other;0;0;0;240.64357656;3;25;0
13300;58000;75000;DebtCon;Mgr;6.6;0;1;226.2;1;33;1
13300;96201;124892;HomeImp;Mgr;3;0;3;178.03446327;0;26;0
13300;76663;96022;DebtCon;ProfExe;10;2;0;180.0294503;1;30;0
13300;81944;108768;DebtCon;Other;5;0;0;81.10679915;1;13;0
13300;67483;85454;DebtCon;ProfExe;16;0;2;335.98931518;1;14;1
13300;35000;44195;HomeImp;Other;8;0;0;91.923528914;0;4;0
13300;14212;57608;DebtCon;ProfExe;3;0;0;322.00454197;0;16;0
13300;57878;69907;DebtCon;ProfExe;1;0;0;154.48481378;2;35;0
13300;45860;63500;HomeImp;ProfExe;7;0;0;127.76666667;4;9;1
13300;44509;72292;HomeImp;ProfExe;3;0;0;208.92069357;3;17;0
13300;81574;103760;HomeImp;ProfExe;6;0;0;118.91849399;0;27;0
13300;86360;116111;HomeImp;Mgr;8;0;0;232.29213861;0;24;0
13300;85532;115800;HomeImp;ProfExe;11;0;1;175.1914887;0;27;0
13300;74609;115056;DebtCon;Other;6;0;0;77.445106295;2;14;0
13300;66502;78138;DebtCon;Other;4;0;0;178.1121065;1;16;0
13300;79512;92224;DebtCon;Other;9;0;0;159.20708757;4;22;0
13300;55505;76841;DebtCon;Other;0;0;0;222.91307236;0;10;0
13300;50039;63784;DebtCon;Other;3;0;0;176.84619551;0;13;0
13300;25698;58760;HomeImp;Self;15;0;0;147.91098236;1;10;1
13300;49491;69028;DebtCon;ProfExe;16;0;0;195.87763265;0;15;0
13400;53699;68084;DebtCon;Other;3;0;0;169.85244928;0;14;0
13400;131524;148356;DebtCon;Other;4;1;0;110.74174156;2;29;1
13400;53294;69042;DebtCon;Other;0;0;0;214.36204349;0;9;0
13400;88810;102409;HomeImp;Other;19;0;0;145.75659669;4;24;0
13400;58307;71810;DebtCon;Other;9;0;2;82.708309337;2;32;1
13400;9698;65524;HomeImp;Other;9;1;0;345.54310649;1;21;0
13400;98701;129679;HomeImp;ProfExe;10;0;0;179.127926;2;32;0
13400;111000;131000;DebtCon;ProfExe;14;0;0;165.33333333;2;26;1
13400;67941;84973;DebtCon;Office;6;1;3;179.97707017;3;30;0
13400;51225;69361;DebtCon;Other;0;0;0;261.18963685;0;21;0
13400;94102;114147;HomeImp;Office;2;0;0;137.70778301;0;21;0
13400;65662;92050;DebtCon;Other;2;0;0;20.759215295;1;3;0
13400;78465;97506;DebtCon;Other;5;3;0;71.44366499;1;21;0
13400;5900;55320;HomeImp;Other;3;2;2;234.02181639;3;16;1
13400;60174;81944;DebtCon;Other;1;0;0;125.38544605;3;9;0
13400;66737;71117;DebtCon;ProfExe;0;0;0;163.13185891;2;34;0
13400;95084;117279;HomeImp;Office;4;0;0;145.96234363;0;21;0
13400;87175;115530;HomeImp;ProfExe;13;0;1;180.94510639;1;27;0
13500;68262;93841;HomeImp;Office;26;0;0;159.61701999;1;14;0
13500;59941;69336;HomeImp;Other;29;1;2;182.69566963;1;24;0
13500;63572;102739;HomeImp;ProfExe;7;0;0;250.56135691;0;12;0
13500;88738;114815;DebtCon;Office;9;0;0;239.74372086;0;12;0
13500;71698;93536;DebtCon;Other;6;0;0;202.46588178;2;19;0
13500;44586;73764;DebtCon;Other;2;0;0;263.93117074;0;21;0
13500;91734;114906;DebtCon;Other;12;0;0;211.87694515;3;15;0
13500;82036;104261;HomeImp;ProfExe;4;0;1;98.417753249;0;33;0
13500;73000;97000;DebtCon;Other;12;1;0;145.2;0;23;1
13500;70000;93500;DebtCon;Sales;25;0;0;250.63333333;0;46;1
13500;47900;135500;DebtCon;Other;2;0;0;276.06666667;5;43;0
13500;42000;62800;DebtCon;ProfExe;6;0;0;153.16666667;2;12;0
13500;80223;108491;DebtCon;ProfExe;4;0;4;127.8;2;27;1
13500;83673;109000;HomeImp;Mgr;2.3;0;1;238.4;3;57;1
13500;28000;85999;DebtCon;Other;0;6;4;227.26666667;6;37;1
13500;89184;116848;DebtCon;ProfExe;13;0;0;174.50640819;1;18;0
13500;116123;145597;DebtCon;ProfExe;3;0;0;290.31077491;0;46;0
13500;67180;85634;DebtCon;Sales;5;0;0;147.35531256;0;35;0
13500;92989;111120;DebtCon;Other;13;0;0;209.46059432;3;15;0
13500;48832;144065;DebtCon;Other;1;0;0;268.58679992;4;43;0
13500;124696;200707;HomeImp;Office;0;0;1;348.66949199;0;16;0
13600;94727;112683;DebtCon;Other;11;0;0;209.12994572;3;15;0
13600;66754;80156;DebtCon;Other;5;0;0;238.62182004;3;26;0
13600;64799;84425;DebtCon;Office;14;0;0;115.32388361;0;24;0
13600;115816;212995;HomeImp;ProfExe;1;0;0;114.8430305;1;14;0
13600;87294;115183;HomeImp;ProfExe;11;0;2;185.33850577;0;28;0
13600;66178;104378;HomeImp;ProfExe;6;0;0;263.96101511;0;11;0
13600;58539;67899;HomeImp;Other;29;1;2;194.27383376;1;23;0
13600;66098;76014;HomeImp;Office;12;0;0;245.60569562;1;32;0
13600;18232;75898;DebtCon;ProfExe;19;0;2;399.35570145;0;12;0
13600;55901;87519;DebtCon;Office;13;0;1;107.9131329;0;23;0
13600;41000;73440;DebtCon;Mgr;4;0;0;125.76666667;1;9;0
13600;55864;87500;DebtCon;ProfExe;9;0;0;193.76666667;0;20;0
13600;30200;43600;HomeImp;Other;0;8;1;230.3;0;18;1
13600;90519;110885;DebtCon;Other;12;0;0;201.83559082;3;16;0
13600;12724;52016;HomeImp;Office;24;0;1;269.62871093;0;19;0
13600;81620;101933;DebtCon;Other;1;0;0;148.06729076;0;22;0
13600;7627;59173;HomeImp;Other;7;2;0;362.51225026;1;22;0
13600;101377;131079;HomeImp;ProfExe;10;0;0;174.34778761;2;32;0
13600;39997;56571;DebtCon;Other;6;0;0;111.00781887;2;15;0
13600;67354;81255;DebtCon;Office;10;0;0;255.37875694;4;36;0
13600;13202;50848;DebtCon;ProfExe;3;0;0;302.20191511;0;16;0
13600;112223;144451;DebtCon;ProfExe;0;0;0;259.73311697;1;45;0
13700;94650;109650;DebtCon;Office;3.5;0;1;268.83333333;1;34;0
13700;81378;108628;HomeImp;ProfExe;12;0;2;181.72253428;0;27;0
13700;96225;112676;HomeImp;Office;2;0;0;144.53360587;1;22;0
13700;74147;92427;DebtCon;Other;7;0;3;181.30579978;0;33;1
13700;89345;105590;DebtCon;ProfExe;6;0;0;201.04240208;2;37;0
13700;80300;98088;HomeImp;ProfExe;1;0;0;66.723946838;0;20;0
13700;90714;120292;DebtCon;Office;11;0;0;215.61201633;0;13;0
13700;59012;81465;DebtCon;Mgr;12;0;0;167.43333333;0;31;1
13700;35825;66612;DebtCon;Office;22;0;0;231.9014789;2;29;0
13700;27536;45819;HomeImp;Other;7;0;0;73.455765867;2;12;0
13700;70018;89803;HomeImp;Office;24;0;0;154.75212087;1;13;0
13700;58788;87260;DebtCon;Office;14;0;0;103.69281836;0;24;0
13700;46000;81000;DebtCon;ProfExe;1.5;0;1;101.56666667;0;25;1
13700;64486;84759;DebtCon;Office;4;2;3;182.18025649;3;29;0
13700;86161;106737;HomeImp;Other;22;0;0;135.33270363;4;23;0
13700;12577;41075;DebtCon;Mgr;7;0;0;133.54201413;0;10;0
13700;95065;123858;DebtCon;Other;9;0;0;176.95253246;0;27;0
13700;74015;113766;DebtCon;Other;7;0;0;75.892415281;2;14;0
13700;32942;40143;HomeImp;Other;8;0;0;65.000742252;2;12;0
13700;96597;120380;DebtCon;ProfExe;13;0;0;181.40485044;1;17;0
13700;70763;78449;DebtCon;Office;12;0;0;271.65672425;5;36;0
13700;53094;79069;HomeImp;Other;2;0;2;155.81528651;0;13;0
13700;84996;112522;HomeImp;ProfExe;9;0;1;171.95341056;0;28;0
13700;46611;65031;DebtCon;Other;2;0;0;179.44333226;0;13;0
13700;77824;94840;DebtCon;Other;6;0;0;195.04218544;3;19;0
13700;88654;114011;HomeImp;Mgr;10;0;0;250.32958449;0;25;0
13700;59530;81068;DebtCon;Other;0;0;0;108.01914173;3;10;0
13800;73688;94071;DebtCon;Office;9;0;0;221.22314273;2;28;0
13800;94843;125541;HomeImp;Mgr;2;0;2;159.25249684;0;26;0
13800;57481;89421;DebtCon;ProfExe;9;0;0;183.10936064;0;19;0
13800;76537;108747;DebtCon;Other;5;0;0;73.075238088;1;14;0
13800;77130;127000;DebtCon;ProfExe;15;0;0;296.33333333;0;19;0
13800;35807;40700;DebtCon;Other;1;0;0;91.266666667;1;17;1
13800;31974;44417;HomeImp;Other;7;0;0;76.933122961;1;12;0
13800;85805;135789;DebtCon;ProfExe;15;0;0;303.68822972;0;18;0
13800;18714;47905;HomeImp;Office;25;0;0;259.10302278;0;19;0
13800;21711;32357;DebtCon;Office;7;0;0;105.66623421;0;17;0
13800;85969;101664;HomeImp;ProfExe;0;0;0;68.583689736;0;19;0
13800;75142;95667;DebtCon;Mgr;19;0;0;230.45755435;10;24;0
13800;65178;79000;DebtCon;Office;11;0;3;111.6;1;23;1
13800;78645;130104;DebtCon;ProfExe;16;0;0;295.72131731;0;19;0
13800;67762;80748;DebtCon;Sales;8;0;0;135.94862249;0;35;0
13800;97778;116814;DebtCon;Other;15;1;3;120.78139621;1;22;1
